"copies","kind","duration","popularity"
50,"jccd",1368,248
50,"jccd",384,248
50,"jccd",356,248
50,"jccd",526,249
50,"jccd",988,223
50,"jccd",800,223
50,"jccd",742,332
50,"jccd",620,332
50,"jccd",791,274
50,"jccd",53,274
50,"jccd",383,402
50,"jccd",0,402
50,"jccd",NULL,402
50,"jccd",818,449
50,"jccd",NULL,449
50,"jccd",645,25
50,"jccd",NULL,25
50,"jccd",245,25
50,"jccd",97,25
50,"jccd",193,239
50,"jccd",2474,239
50,"jccd",1629,239
50,"jccd",193,128
50,"jccd",767,286
50,"jccd",144,643
50,"jccd",NULL,643
50,"jccd",269,70
50,"jccd",NULL,70
50,"jccd",287,70
50,"jccd",231,70
50,"jccd",504,293
50,"jccd",NULL,293
50,"jccd",1755,171
50,"jccd",549,171
50,"jccd",0,171
50,"jccd",988,199
50,"jccd",NULL,199
50,"jccd",100,253
50,"jccd",120,253
50,"jccd",100,249
50,"jccd",336,249
50,"jccd",195,291
50,"jccd",NULL,291
50,"jccd",461,291
50,"jccd",189,291
50,"jccd",600,307
50,"jccd",431,307
50,"jccd",1014,307
50,"jccd",0,307
50,"jccd",2427,391
50,"jccd",NULL,391
50,"jccd",720,63
50,"jccd",NULL,63
50,"jccd",2014,308
50,"jccd",116,308
50,"jccd",671,455
50,"jccd",1027,455
50,"jccd",NULL,455
50,"jccd",486,455
50,"jccd",384,455
50,"jccd",815,94
50,"jccd",503,94
50,"jccd",434,489
50,"jccd",NULL,489
50,"jccd",NULL,278
50,"jccd",406,278
50,"jccd",2183,278
50,"jccd",506,267
50,"jccd",NULL,267
50,"jccd",2065,267
50,"jccd",504,197
50,"jccd",888,197
50,"jccd",3622,197
50,"jccd",378,2749
50,"jccd",1100,2749
50,"jccd",357,2749
50,"jccd",0,2749
50,"jccd",432,2749
50,"jccd",1174,425
50,"jccd",NULL,425
50,"jccd",283,425
50,"jccd",0,425
50,"jccd",208,425
50,"jccd",486,298
50,"jccd",1244,452
50,"jccd",503,452
50,"jccd",428,452
50,"jccd",119,452
50,"jccd",953,543
50,"jccd",NULL,543
50,"jccd",456,651
50,"jccd",191,651
50,"jccd",1001,326
50,"jccd",NULL,326
50,"jccd",533,326
50,"jccd",0,326
50,"jccd",622,623
50,"jccd",451,623
50,"jccd",168,623
50,"jccd",456,77
50,"jccd",2658,225
50,"jccd",479,233
50,"jccd",NULL,233
50,"jccd",1422,231
50,"jccd",504,231
50,"jccd",NULL,231
50,"jccd",170,51
50,"jccd",504,51
50,"jccd",1109,236
50,"jccd",148,85
50,"jccd",NULL,85
50,"jccd",480,265
50,"jccd",NULL,265
50,"jccd",1489,265
50,"jccd",120,184
50,"jccd",NULL,184
50,"jccd",432,502
50,"jccd",504,502
50,"jccd",0,502
50,"jccd",480,502
50,"jccd",841,385
50,"jccd",1586,385
50,"jccd",0,385
50,"jccd",581,366
50,"jccd",389,134
50,"jccd",NULL,134
50,"jccd",121,444
50,"jccd",768,600
50,"jccd",NULL,600
50,"jccd",551,600
50,"jccd",287,600
50,"jccd",787,273
50,"jccd",332,273
50,"jccd",1252,273
50,"jccd",578,273
50,"jccd",237,273
50,"jccd",357,159
50,"jccd",NULL,159
50,"jccd",526,159
50,"jccd",1727,159
50,"jccd",812,151
50,"jccd",NULL,151
50,"jccd",2131,151
50,"jccd",602,247
50,"jccd",NULL,247
50,"jccd",811,247
50,"jccd",194,207
50,"jccd",NULL,207
50,"jccd",334,207
50,"jccd",194,134
50,"jccd",533,134
50,"jccd",360,473
50,"jccd",911,473
50,"jccd",NULL,473
50,"jccd",691,473
50,"jccd",510,560
50,"jccd",NULL,560
50,"jccd",364,560
50,"jccd",1324,178
50,"jccd",NULL,178
50,"jccd",599,178
50,"jccd",411,449
50,"jccd",407,449
50,"jccd",954,449
50,"jccd",287,449
50,"jccd",798,6
50,"jccd",909,163
50,"jccd",NULL,163
50,"jccd",168,176
50,"jccd",1225,176
50,"jccd",168,119
50,"jccd",NULL,119
50,"jccd",122,119
50,"jccd",631,116
50,"jccd",NULL,116
50,"jccd",631,224
50,"jccd",NULL,224
50,"jccd",1338,224
50,"jccd",747,224
50,"jccd",146,416
50,"jccd",NULL,416
50,"jccd",287,416
50,"jccd",938,416
50,"jccd",335,416
50,"jccd",693,416
50,"jccd",146,294
50,"jccd",1965,294
50,"jccd",483,294
50,"jccd",592,294
50,"jccd",528,171
50,"jccd",671,165
50,"jccd",NULL,165
50,"jccd",315,266
50,"jccd",655,144
50,"jccd",382,144
50,"jccd",NULL,144
50,"jccd",307,278
50,"jccd",504,162
50,"jccd",NULL,162
50,"jccd",0,51
50,"jccd",161,632
50,"jccd",NULL,632
50,"jccd",1101,632
50,"jccd",504,309
50,"jccd",NULL,309
50,"jccd",139,309
50,"jccd",570,265
50,"jccd",0,265
50,"jccd",2938,84
50,"jccd",NULL,84
50,"jccd",867,6
50,"jccd",623,6
50,"jccd",1134,149
