"copies","kind","duration","popularity"
50,"acdvd",312,181
50,"acdvd",1962,6156
50,"acdvd",408,6156
50,"acdvd",NULL,6156
50,"acdvd",167,6156
50,"acdvd",0,6156
50,"acdvd",2113,1223
50,"acdvd",595,1223
50,"acdvd",NULL,1223
50,"acdvd",239,1223
50,"acdvd",239,1697
50,"acdvd",NULL,1697
50,"acdvd",287,1697
50,"acdvd",238,313
50,"acdvd",NULL,313
50,"acdvd",160,306
50,"acdvd",NULL,306
50,"acdvd",97,306
50,"acdvd",981,1446
50,"acdvd",NULL,1446
50,"acdvd",986,1446
50,"acdvd",171,1446
50,"acdvd",0,1446
50,"acdvd",835,1446
50,"acdvd",312,1446
50,"acdvd",620,296
50,"acdvd",1387,296
50,"acdvd",NULL,296
50,"acdvd",147,296
50,"acdvd",0,296
50,"acdvd",150,296
50,"acdvd",306,2503
50,"acdvd",91,112
50,"acdvd",662,112
50,"acdvd",NULL,112
50,"acdvd",1364,112
50,"acdvd",426,112
50,"acdvd",840,112
50,"acdvd",234,112
50,"acdvd",1795,573
50,"acdvd",214,573
50,"acdvd",667,573
50,"acdvd",231,573
50,"acdvd",230,573
50,"acdvd",1028,573
50,"acdvd",787,573
50,"acdvd",0,573
50,"acdvd",94,573
50,"acdvd",112,344
50,"acdvd",474,344
50,"acdvd",NULL,344
50,"acdvd",0,344
50,"acdvd",192,344
50,"acdvd",436,344
50,"acdvd",167,344
50,"acdvd",288,344
50,"acdvd",115,2193
50,"acdvd",NULL,2193
50,"acdvd",260,647
50,"acdvd",NULL,647
50,"acdvd",170,647
50,"acdvd",247,647
50,"acdvd",643,6386
50,"acdvd",NULL,6386
50,"acdvd",429,6386
50,"acdvd",193,6386
50,"acdvd",288,6386
50,"acdvd",572,6016
50,"acdvd",NULL,6016
50,"acdvd",94,6016
50,"acdvd",116,6016
50,"acdvd",579,1431
50,"acdvd",NULL,1431
50,"acdvd",0,1431
50,"acdvd",191,1431
50,"acdvd",356,1431
50,"acdvd",2183,1431
50,"acdvd",210,1431
50,"acdvd",136,2153
50,"acdvd",NULL,2153
50,"acdvd",310,2153
50,"acdvd",1103,2153
50,"acdvd",338,2153
50,"acdvd",286,2153
50,"acdvd",136,2503
50,"acdvd",264,2503
50,"acdvd",NULL,2503
50,"acdvd",353,2503
50,"acdvd",452,2503
50,"acdvd",278,3955
50,"acdvd",NULL,3955
50,"acdvd",302,3955
50,"acdvd",796,3955
50,"acdvd",1338,1379
50,"acdvd",NULL,1379
50,"acdvd",734,1379
50,"acdvd",168,1379
50,"acdvd",239,752
50,"acdvd",NULL,752
50,"acdvd",259,752
50,"acdvd",383,752
50,"acdvd",402,752
50,"acdvd",148,752
50,"acdvd",167,752
50,"acdvd",615,356
50,"acdvd",NULL,356
50,"acdvd",356,356
50,"acdvd",527,356
50,"acdvd",143,356
50,"acdvd",142,356
50,"acdvd",263,356
50,"acdvd",52,356
50,"acdvd",859,356
50,"acdvd",261,356
50,"acdvd",306,171
50,"acdvd",NULL,171
50,"acdvd",168,171
50,"acdvd",334,171
50,"acdvd",448,292
50,"acdvd",NULL,292
50,"acdvd",294,292
50,"acdvd",792,292
50,"acdvd",571,368
50,"acdvd",264,368
50,"acdvd",NULL,368
50,"acdvd",188,368
50,"acdvd",262,368
50,"acdvd",479,368
50,"acdvd",259,1689
50,"acdvd",NULL,1689
50,"acdvd",455,1689
50,"acdvd",0,1689
50,"acdvd",382,1689
50,"acdvd",976,616
50,"acdvd",NULL,616
50,"acdvd",194,616
50,"acdvd",496,319
50,"acdvd",303,487
50,"acdvd",NULL,487
50,"acdvd",602,487
50,"acdvd",546,487
50,"acdvd",141,487
50,"acdvd",281,487
50,"acdvd",573,194
50,"acdvd",0,194
50,"acdvd",NULL,194
50,"acdvd",327,194
50,"acdvd",601,194
50,"acdvd",594,583
50,"acdvd",NULL,583
50,"acdvd",650,583
50,"acdvd",303,331
50,"acdvd",NULL,331
50,"acdvd",122,331
50,"acdvd",290,331
50,"acdvd",721,331
50,"acdvd",672,331
50,"acdvd",0,331
50,"acdvd",376,554
50,"acdvd",667,554
50,"acdvd",NULL,554
50,"acdvd",473,554
50,"acdvd",337,554
50,"acdvd",496,2941
50,"acdvd",NULL,2941
50,"acdvd",616,513
50,"acdvd",NULL,513
50,"acdvd",406,513
50,"acdvd",1049,513
50,"acdvd",641,385
50,"acdvd",NULL,385
50,"acdvd",315,385
50,"acdvd",726,385
50,"acdvd",285,385
50,"acdvd",715,628
50,"acdvd",456,628
50,"acdvd",NULL,628
50,"acdvd",365,628
50,"acdvd",376,428
50,"acdvd",NULL,428
50,"acdvd",674,428
50,"acdvd",186,428
50,"acdvd",837,428
50,"acdvd",25,428
50,"acdvd",376,439
50,"acdvd",NULL,439
50,"acdvd",269,439
50,"acdvd",550,439
50,"acdvd",22,439
50,"acdvd",761,439
50,"acdvd",889,439
50,"acdvd",342,439
50,"acdvd",45,439
50,"acdvd",163,358
50,"acdvd",NULL,358
50,"acdvd",66,358
50,"acdvd",386,358
50,"acdvd",400,384
50,"acdvd",NULL,384
50,"acdvd",50,384
50,"acdvd",195,384
50,"acdvd",623,517
50,"acdvd",NULL,517
50,"acdvd",867,517
50,"acdvd",1011,517
50,"acdvd",219,517
50,"acdvd",1222,517
50,"acdvd",452,517
50,"acdvd",496,275
50,"acdvd",NULL,275
50,"acdvd",568,1928
50,"acdvd",NULL,1928
50,"acdvd",788,1928
50,"acdvd",310,1928
50,"acdvd",496,306
50,"acdvd",723,306
50,"acdvd",232,331
50,"acdvd",593,331
50,"acdvd",470,136
50,"acdvd",NULL,136
50,"acdvd",92,136
50,"acdvd",165,500
50,"acdvd",NULL,500
50,"acdvd",27,500
50,"acdvd",169,500
50,"acdvd",352,6207
50,"acdvd",NULL,6207
50,"acdvd",403,2503
50,"acdvd",690,2503
50,"acdvd",316,2503
50,"acdvd",69,2503
50,"acdvd",0,2503
50,"acdvd",573,770
50,"acdvd",NULL,770
50,"acdvd",0,770
50,"acdvd",146,770
50,"acdvd",449,770
50,"acdvd",376,354
50,"acdvd",NULL,354
50,"acdvd",499,354
50,"acdvd",527,354
50,"acdvd",172,354
50,"acdvd",187,354
50,"acdvd",284,354
50,"acdvd",145,354
50,"acdvd",332,3304
50,"acdvd",NULL,3304
50,"acdvd",185,3304
50,"acdvd",192,3304
50,"acdvd",190,3304
50,"acdvd",484,3304
50,"acdvd",120,3304
50,"acdvd",71,3304
50,"acdvd",212,3304
50,"acdvd",315610,2886
50,"acdvd",NULL,2886
50,"acdvd",675,2886
50,"acdvd",550,2886
50,"acdvd",677,2886
50,"acdvd",355,2886
50,"acdvd",0,2886
50,"acdvd",672,2886
50,"acdvd",339,2886
50,"acdvd",783,3195
50,"acdvd",170,3195
50,"acdvd",NULL,3195
50,"acdvd",144,3195
50,"acdvd",436,3195
50,"acdvd",0,3195
50,"acdvd",75,3195
50,"acdvd",546,536
50,"acdvd",NULL,536
50,"acdvd",165,536
50,"acdvd",773,536
50,"acdvd",310,536
50,"acdvd",121,536
50,"acdvd",495,412
50,"acdvd",NULL,412
50,"acdvd",496,583
50,"acdvd",646,583
50,"acdvd",119,583
50,"acdvd",400,865
50,"acdvd",313,1272
50,"acdvd",622,1272
50,"acdvd",NULL,1272
50,"acdvd",353,1272
50,"acdvd",398,1272
50,"acdvd",856,2153
50,"acdvd",863,2153
50,"acdvd",241,2153
50,"acdvd",380,2153
50,"acdvd",496,5263
50,"acdvd",NULL,5263
50,"acdvd",496,2075
50,"acdvd",NULL,2075
50,"acdvd",121,2075
50,"acdvd",166,765
50,"acdvd",1441,765
50,"acdvd",NULL,765
50,"acdvd",71,765
50,"acdvd",0,765
50,"acdvd",5,765
50,"acdvd",768,765
50,"acdvd",833,893
50,"acdvd",NULL,893
50,"acdvd",257,893
50,"acdvd",402,893
50,"acdvd",529,893
50,"acdvd",193,893
50,"acdvd",0,893
50,"acdvd",384,605
50,"acdvd",864,605
50,"acdvd",NULL,605
50,"acdvd",457,605
50,"acdvd",219,605
50,"acdvd",71,605
50,"acdvd",431,605
50,"acdvd",806,5968
50,"acdvd",NULL,5968
50,"acdvd",389,5968
50,"acdvd",211,5968
50,"acdvd",311,5968
50,"acdvd",194,482
50,"acdvd",NULL,482
50,"acdvd",504,482
50,"acdvd",7,482
50,"acdvd",408,482
50,"acdvd",334,482
50,"acdvd",168,482
50,"acdvd",362,482
50,"acdvd",95,460
50,"acdvd",0,460
50,"acdvd",NULL,460
50,"acdvd",47,1828
50,"acdvd",167,1828
50,"acdvd",NULL,1828
50,"acdvd",473,1828
50,"acdvd",2850,1828
50,"acdvd",44,1828
50,"acdvd",238,1828
50,"acdvd",259,836
50,"acdvd",NULL,836
50,"acdvd",169,836
50,"acdvd",71,836
50,"acdvd",94,836
50,"acdvd",0,836
50,"acdvd",644,2342
50,"acdvd",NULL,2342
50,"acdvd",103,2342
50,"acdvd",125,2342
50,"acdvd",450,2342
50,"acdvd",624,2342
50,"acdvd",238,2342
50,"acdvd",262,2342
50,"acdvd",112,3930
50,"acdvd",NULL,3930
50,"acdvd",0,3930
50,"acdvd",95,3930
50,"acdvd",97,3930
50,"acdvd",334,3930
50,"acdvd",316,3930
50,"acdvd",597,970
50,"acdvd",NULL,970
50,"acdvd",282,970
50,"acdvd",0,970
50,"acdvd",486,1265
50,"acdvd",288,1265
50,"acdvd",NULL,1265
50,"acdvd",48,1265
50,"acdvd",261,1265
50,"acdvd",222,1265
50,"acdvd",1632,191
50,"acdvd",NULL,191
50,"acdvd",279,1366
50,"acdvd",148,1366
50,"acdvd",0,1366
50,"acdvd",69,1366
50,"acdvd",386,1366
50,"acdvd",2098,1366
50,"acdvd",598,1550
50,"acdvd",NULL,1550
50,"acdvd",68,1550
50,"acdvd",140,1550
50,"acdvd",413,257
50,"acdvd",NULL,257
50,"acdvd",329,257
50,"acdvd",338,257
50,"acdvd",279,3955
50,"acdvd",0,3955
50,"acdvd",287,3955
50,"acdvd",721,3955
50,"acdvd",402,890
50,"acdvd",NULL,890
50,"acdvd",727,890
50,"acdvd",404,2839
50,"acdvd",NULL,2839
50,"acdvd",96,2839
50,"acdvd",545,3950
50,"acdvd",955,3950
50,"acdvd",NULL,3950
50,"acdvd",167,3950
50,"acdvd",139,2462
50,"acdvd",NULL,2462
50,"acdvd",117,2462
50,"acdvd",289,2462
50,"acdvd",74,2462
50,"acdvd",641,870
50,"acdvd",NULL,870
50,"acdvd",955,870
50,"acdvd",379,870
50,"acdvd",17,870
50,"acdvd",640,221
50,"acdvd",212,221
50,"acdvd",764,221
50,"acdvd",243,221
50,"acdvd",403,547
50,"acdvd",NULL,547
50,"acdvd",95,547
50,"acdvd",404,547
50,"acdvd",0,547
50,"acdvd",74,547
50,"acdvd",428,547
50,"acdvd",309,2886
50,"acdvd",49,2886
50,"acdvd",450,2263
50,"acdvd",NULL,2263
50,"acdvd",405,2263
50,"acdvd",332,2263
50,"acdvd",953,2332
50,"acdvd",NULL,2332
50,"acdvd",0,2332
50,"acdvd",335,2332
50,"acdvd",310,2332
50,"acdvd",68,2332
50,"acdvd",454,2332
50,"acdvd",591,625
50,"acdvd",672,625
50,"acdvd",NULL,625
50,"acdvd",0,625
50,"acdvd",1221,625
50,"acdvd",455,789
50,"acdvd",NULL,789
50,"acdvd",192,789
50,"acdvd",438,789
50,"acdvd",310,904
50,"acdvd",1079,904
50,"acdvd",NULL,904
50,"acdvd",191,904
50,"acdvd",144,904
50,"acdvd",0,904
50,"acdvd",403,1550
50,"acdvd",601,1550
50,"acdvd",164,1550
50,"acdvd",331,1385
50,"acdvd",NULL,1385
50,"acdvd",0,1385
50,"acdvd",674,1385
50,"acdvd",140,1385
50,"acdvd",311,1385
50,"acdvd",885,536
50,"acdvd",265,536
50,"acdvd",382,536
50,"acdvd",959,536
50,"acdvd",387,536
50,"acdvd",790,536
50,"acdvd",120,536
50,"acdvd",0,536
50,"acdvd",290,536
50,"acdvd",592,666
50,"acdvd",NULL,666
50,"acdvd",189,666
50,"acdvd",529,666
50,"acdvd",810,666
50,"acdvd",1842,495
50,"acdvd",NULL,495
50,"acdvd",169,495
50,"acdvd",0,495
50,"acdvd",261,503
50,"acdvd",NULL,503
50,"acdvd",435,503
50,"acdvd",356,503
50,"acdvd",234,503
50,"acdvd",529,503
50,"acdvd",742,296
50,"acdvd",50,296
50,"acdvd",387,2930
50,"acdvd",505,2930
50,"acdvd",NULL,2930
50,"acdvd",196,2930
50,"acdvd",92,353
50,"acdvd",NULL,353
50,"acdvd",191,353
50,"acdvd",332,2801
50,"acdvd",NULL,2801
50,"acdvd",385,2801
50,"acdvd",0,2801
50,"acdvd",92,1629
50,"acdvd",NULL,1629
50,"acdvd",479,1629
50,"acdvd",166,1629
50,"acdvd",170,1629
50,"acdvd",499,774
50,"acdvd",NULL,774
50,"acdvd",405,774
50,"acdvd",0,774
50,"acdvd",145,774
50,"acdvd",163,1374
50,"acdvd",NULL,1374
50,"acdvd",190,1697
50,"acdvd",669,1697
50,"acdvd",623,830
50,"acdvd",649,830
50,"acdvd",NULL,830
50,"acdvd",335,830
50,"acdvd",621,866
50,"acdvd",1058,866
50,"acdvd",NULL,866
50,"acdvd",214,866
50,"acdvd",1516,866
50,"acdvd",1536,866
50,"acdvd",329,2090
50,"acdvd",NULL,2090
50,"acdvd",168,2090
50,"acdvd",404,4345
50,"acdvd",NULL,4345
50,"acdvd",72,4345
50,"acdvd",219,4345
50,"acdvd",547,4345
50,"acdvd",811,904
50,"acdvd",336,904
50,"acdvd",885,904
50,"acdvd",279,904
50,"acdvd",114,904
50,"acdvd",315852,885
50,"acdvd",329,885
50,"acdvd",NULL,885
50,"acdvd",266,885
